idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m,predicao_credito
40,0,3,3,1,1,0,28,2,3,2,9243.55,7841.86,82,0
53,0,4,1,0,0,0,44,1,3,1,4737.6,7802.7,88,0
51,0,1,2,2,1,0,36,2,2,3,2710.82,4724.02,60,1
46,1,2,0,0,1,0,32,1,2,2,2000.11,7694.56,85,0
41,1,3,0,0,3,2,28,2,0,2,34516.2,6932.68,87,0
42,0,0,2,2,0,0,28,1,1,1,8798.87,8020.55,74,0
50,1,2,0,3,4,0,40,1,3,2,24670.58,7772.03,76,0
51,1,2,2,1,3,0,40,1,3,2,23453.96,7555.1,96,0
44,1,3,0,0,4,1,36,1,2,2,34516.59,7936.0,76,0
49,1,4,2,2,2,0,36,1,2,2,6139.27,7906.04,80,0
51,0,2,2,2,1,0,36,2,1,2,14800.38,8796.21,94,0
53,0,5,1,0,1,0,41,2,3,1,9815.04,7962.84,89,0
49,0,4,2,0,0,0,29,1,2,3,3919.62,7685.42,85,0
59,1,1,1,0,4,0,36,1,2,5,12265.86,7470.16,82,0
47,0,2,4,2,1,0,42,2,1,3,3256.29,7075.43,89,0
50,1,3,2,0,3,0,35,1,1,2,19000.03,7664.62,74,0
44,1,4,1,0,4,1,36,2,1,2,34516.52,7219.83,86,0
48,1,4,1,2,2,0,37,2,1,1,13197.5,8424.9,84,0
47,1,3,3,0,2,0,39,5,2,3,22599.25,4739.04,55,1
43,1,4,2,2,2,0,31,1,2,1,23457.91,7370.03,96,0
40,1,2,0,3,3,0,26,1,1,3,5238.91,7321.88,73,0
41,1,4,1,0,3,0,33,1,3,1,31560.89,7641.45,93,0
46,0,3,0,0,0,0,36,2,3,2,6218.3,7689.04,84,0
47,1,2,0,1,4,1,42,1,2,2,34516.22,7774.73,95,0
44,1,0,1,3,2,1,36,1,1,1,29572.33,7566.83,88,0
52,0,2,1,3,0,0,40,2,3,1,2743.04,6993.82,97,0
39,1,3,2,0,3,0,31,2,3,2,2844.54,7345.75,73,0
53,0,2,0,0,0,0,49,1,3,2,9678.96,7682.16,90,0
49,1,0,2,2,3,0,36,1,1,2,26882.25,7409.45,89,0
52,0,2,4,2,0,0,40,2,1,2,5207.1,7153.54,84,0
46,1,4,0,1,1,1,36,2,3,2,15034.42,7737.01,84,0
44,0,2,1,1,1,0,36,1,2,1,3107.0,7535.49,87,0
52,0,2,0,0,1,0,39,2,1,1,12214.99,8426.49,105,0
52,1,4,1,2,3,0,45,2,3,2,23070.78,8070.93,81,0
50,0,2,1,0,0,0,40,1,2,2,2167.82,7199.67,83,0
55,1,3,0,0,3,2,49,2,3,1,34516.05,7917.18,95,0
45,1,5,2,2,2,0,38,1,3,2,6895.47,8778.12,85,0
44,1,2,4,2,3,0,38,1,1,2,25894.31,4847.01,49,1
46,0,3,1,0,0,0,36,4,3,2,3138.91,4724.28,56,1
49,1,1,2,0,4,0,38,2,3,2,12055.66,7222.8,93,0
53,0,2,3,0,4,0,38,2,3,3,16592.37,7642.19,89,0
60,0,1,4,0,4,1,48,1,1,2,34516.85,7443.25,98,0
47,1,3,4,3,4,1,38,2,2,1,33184.17,7190.31,93,0
54,0,2,1,0,1,0,41,2,3,1,10753.07,7302.93,80,0
39,1,2,4,3,3,0,29,1,3,1,9959.32,8505.61,86,0
46,0,3,2,2,0,0,35,6,1,5,2069.82,7307.88,82,0
43,0,3,3,2,0,1,34,4,2,2,11362.71,7849.02,88,0
53,1,4,0,1,4,0,36,3,2,3,34516.81,7919.52,85,0
44,1,3,1,2,2,0,32,2,1,1,20001.56,8094.48,96,0
48,1,2,0,2,1,0,42,2,2,3,8786.21,8575.46,92,0
41,1,3,2,0,3,0,28,1,3,3,7142.67,7892.3,83,0
45,0,4,4,0,0,0,36,1,3,3,4478.0,4996.14,55,1
41,0,3,2,3,1,0,30,1,3,2,5357.64,7730.86,97,0
51,1,1,3,2,3,1,38,2,2,3,34516.93,7686.25,89,0
44,1,4,4,0,3,0,36,5,2,3,2367.86,4506.07,59,1
39,1,2,2,0,2,0,29,2,3,2,23402.21,7570.77,98,0
40,1,3,4,3,0,0,36,1,3,1,4587.56,7479.39,83,0
41,1,3,1,2,4,0,36,2,2,3,6565.21,7729.02,97,0
46,0,4,2,2,4,0,27,1,3,2,6030.56,4983.8,62,1
50,1,4,0,0,4,0,41,4,3,3,6982.58,4830.06,50,1
50,1,3,2,2,0,0,36,2,3,3,5128.28,7588.03,98,0
48,1,3,2,3,2,0,28,2,1,2,9405.13,4801.46,47,1
49,1,2,1,2,3,1,39,1,2,1,34516.87,7734.52,74,0
49,1,2,1,2,4,0,40,2,1,4,14646.04,8160.91,92,0
41,1,5,1,2,3,0,37,1,2,3,12578.99,8362.32,82,0
36,0,4,2,3,1,0,16,1,2,2,4370.51,7223.37,90,0
52,0,1,0,0,1,0,42,1,1,3,3416.03,8254.9,75,0
42,1,4,1,2,2,1,33,1,1,2,6224.22,7612.82,82,0
49,0,2,3,2,0,1,38,2,2,3,10741.38,8352.69,71,0
41,1,2,1,0,2,2,36,2,3,3,34516.43,4822.02,57,1
50,1,1,2,3,4,1,45,2,0,2,34516.28,7333.3,72,0
53,0,4,1,0,1,0,43,1,2,3,6058.02,4754.73,60,1
49,1,4,2,2,3,0,39,2,2,3,8561.55,7341.56,79,0
46,1,3,2,0,3,0,34,4,3,3,9959.93,4859.0,64,1
51,0,5,0,0,0,0,36,1,1,1,7645.13,7710.57,75,0
51,1,3,2,0,2,0,42,2,1,4,1922.59,8049.45,76,0
51,0,2,0,2,0,0,33,2,3,1,5625.5,7890.75,75,0
54,0,2,3,0,0,0,36,1,3,3,2274.94,7735.62,74,0
46,1,5,4,1,4,0,31,1,2,2,34516.4,7936.53,101,0
43,1,3,4,2,1,0,36,6,2,2,9422.26,4633.25,58,1
48,0,3,4,2,4,0,37,2,3,1,7469.94,8213.98,86,0
43,0,3,2,0,0,0,36,2,2,2,3850.0,7930.58,90,0
41,1,3,0,2,4,0,32,2,1,2,34516.07,4734.18,57,1
49,1,3,2,2,3,0,45,2,1,1,4778.22,7590.28,74,0
51,0,3,0,0,4,2,39,1,2,1,34516.46,7703.28,104,0
47,0,5,2,3,1,0,42,2,3,2,5168.33,8211.87,80,0
53,0,2,0,0,0,0,46,6,2,1,3199.44,4805.83,59,1
55,0,2,1,0,4,0,42,2,2,3,21046.14,7653.9,95,0
51,1,1,1,2,4,0,39,2,2,3,34516.74,7111.9,82,0
40,0,1,2,2,0,0,36,1,2,2,6540.16,7919.85,88,0
60,0,2,0,0,0,0,54,1,2,6,8141.05,5043.14,53,1
40,0,5,1,2,4,1,24,2,2,1,33442.0,8452.97,83,0
46,0,5,1,3,4,0,36,2,1,3,5496.55,7985.26,93,0
42,0,3,1,2,0,0,33,2,1,3,3794.54,7872.5,80,0
46,0,2,1,0,0,0,36,1,1,1,5785.6,7950.36,86,0
51,0,0,2,2,4,0,39,1,2,3,19387.64,7604.91,87,0
43,0,4,2,0,4,0,28,2,1,2,2838.54,8644.89,87,0
41,0,3,3,2,0,0,31,2,2,2,4086.51,7932.14,87,0
47,1,3,2,2,3,0,38,1,2,3,31987.91,7926.03,83,0
43,1,4,4,0,1,0,25,1,2,2,9043.44,4638.39,48,1
47,0,3,1,0,0,1,40,1,2,2,11128.67,8526.35,93,0
51,1,2,1,0,1,0,41,1,3,3,3062.92,7289.79,75,0
44,0,4,2,3,1,2,31,2,3,2,23981.85,7885.48,86,0
44,1,1,1,2,3,2,29,2,3,1,34516.31,7665.2,86,0
39,0,0,2,0,1,1,26,1,1,1,22054.75,8055.82,82,0
53,0,2,1,3,0,0,35,1,3,2,2199.47,7342.74,86,0
45,1,3,2,3,3,0,33,2,3,3,9303.83,7825.7,87,0
47,1,3,2,0,4,2,38,2,3,4,34516.25,7283.95,89,0
40,1,2,0,1,1,0,32,1,2,3,7566.45,7570.86,88,0
50,0,3,2,2,4,0,34,2,3,3,11343.51,8027.75,94,0
47,0,2,2,2,4,0,35,2,1,1,15155.14,7724.8,79,0
55,1,2,2,0,3,0,46,2,1,1,10795.55,7855.26,81,0
44,0,2,0,2,0,0,36,2,0,1,6633.48,8396.8,106,0
54,0,1,1,0,4,0,48,1,2,1,8572.3,7850.68,94,0
40,1,4,2,2,3,0,36,2,1,1,34516.79,7635.47,75,0
50,1,2,1,2,3,1,42,2,3,3,34516.94,8186.1,85,0
49,1,3,4,0,2,0,42,2,2,4,14895.13,5147.9,53,1
49,0,4,1,0,0,0,36,1,3,1,2637.0,7136.77,82,0
39,0,1,2,3,0,0,31,1,1,3,9511.63,7041.68,95,0
43,1,2,0,0,4,0,30,1,2,2,10896.05,4935.34,58,1
43,0,0,0,2,0,0,35,1,0,1,8401.69,7697.17,98,0
45,0,3,1,1,4,0,36,2,2,3,12407.0,8113.35,90,0
47,0,4,3,1,4,0,36,4,3,3,6769.2,4885.03,54,1
45,0,4,3,2,0,0,36,2,1,1,2737.17,7587.39,80,0
34,0,2,1,3,4,1,16,2,1,2,32292.39,7564.72,76,0
52,1,2,2,2,4,1,43,1,2,2,34516.61,7512.86,81,0
33,0,1,4,3,0,2,24,2,2,3,15987.75,8302.23,81,0
43,1,2,2,2,2,2,33,1,2,3,34516.76,4805.51,54,1
42,1,5,3,2,1,0,27,1,1,3,2437.83,8028.27,77,0
49,1,3,1,0,3,0,36,2,1,3,4557.24,7333.84,91,0
55,1,3,2,0,1,0,36,1,3,3,10949.82,7685.27,91,0
39,0,1,1,3,0,1,30,1,3,2,10398.3,7702.32,81,0
40,0,3,3,0,1,1,28,2,2,1,22361.02,7586.17,94,0
46,1,2,2,0,3,0,34,1,2,3,3841.89,8444.68,81,0
46,1,3,3,0,3,1,32,2,3,1,34516.47,7594.87,69,0
58,1,1,3,0,4,1,45,1,2,3,34516.45,4864.7,48,1
44,0,3,1,2,0,1,26,1,1,3,10877.6,7974.53,90,0
42,1,3,2,2,1,0,26,2,2,1,5848.34,8417.82,95,0
50,1,2,2,2,2,0,32,1,1,2,11552.65,7180.18,96,0
46,1,2,1,2,3,0,39,2,3,2,11901.13,7998.39,82,0
37,1,3,0,3,3,0,19,1,2,2,2273.02,7899.66,79,0
57,0,3,1,3,0,0,36,2,1,2,3082.03,7787.73,89,0
52,1,2,1,0,1,0,41,1,2,2,9298.27,8427.51,87,0
62,0,0,4,0,1,0,53,1,3,2,4136.76,7739.39,97,0
45,1,5,0,3,2,0,25,1,1,5,12399.0,7855.26,82,0
57,1,1,0,0,3,0,45,1,1,6,15030.27,7603.82,81,0
44,0,3,1,2,0,0,40,1,3,1,6441.16,7123.12,94,0
42,0,4,2,2,4,0,36,1,2,4,7469.29,8281.28,80,0
40,0,2,2,0,0,0,36,2,3,2,3569.27,7963.25,85,0
47,1,3,1,3,0,0,43,1,3,3,2781.07,9331.91,93,0
51,1,1,4,2,4,1,31,2,2,5,34516.92,7520.29,79,0
45,0,3,0,2,0,0,33,1,3,2,4174.58,7905.68,86,0
50,1,2,2,2,2,0,43,2,1,2,23223.99,7358.67,87,0
46,1,3,1,2,0,0,27,1,2,2,6954.29,7510.62,89,0
47,0,1,2,0,0,0,36,2,3,3,7136.54,7729.33,86,0
43,0,4,0,0,0,0,38,1,1,1,1820.28,7714.76,91,0
52,1,1,2,2,1,0,36,2,3,2,2937.93,8235.07,102,0
46,0,3,0,0,0,0,36,1,2,3,6636.21,7023.93,86,0
41,1,2,1,2,2,1,31,2,3,3,31497.06,7685.13,92,0
52,1,1,0,2,4,0,34,2,1,3,34516.14,4863.94,56,1
52,0,1,0,2,0,0,35,1,3,3,1959.32,7847.07,65,0
51,1,3,4,2,3,1,37,6,2,2,34516.58,4810.22,55,1
49,1,5,1,0,2,0,42,2,3,1,7801.22,7561.98,91,0
55,1,3,3,0,4,0,44,2,3,2,6455.99,8001.01,99,0
46,1,1,1,1,1,0,37,1,2,2,11343.68,8313.5,107,0
43,1,3,4,2,1,3,31,2,4,3,23981.68,4758.43,65,1
46,0,4,2,0,0,0,33,5,5,3,2879.09,4684.56,56,1
49,1,4,0,2,3,0,40,2,2,3,7667.73,7886.06,94,0
41,1,2,2,0,4,0,24,2,1,2,34516.47,8202.96,88,0
37,1,2,0,0,3,0,36,1,3,2,6713.63,7946.06,85,0
51,1,2,2,2,4,0,40,1,1,3,10984.09,7850.73,85,0
50,1,1,4,2,4,0,39,2,2,3,34516.94,8087.94,86,0
57,1,2,2,0,2,0,36,1,3,1,23058.5,7009.58,82,0
40,1,4,2,2,4,0,36,2,2,2,17606.8,8104.13,83,0
52,1,0,3,2,4,2,47,2,1,1,34516.8,7690.19,87,0
45,0,3,0,1,1,1,36,2,2,2,18000.92,7149.55,86,0
48,0,2,3,2,0,0,41,2,2,2,5550.07,6984.59,85,0
39,0,3,0,0,0,0,33,2,2,1,1621.98,7400.33,86,0
49,0,4,3,2,0,0,36,1,2,1,3244.83,7495.49,97,0
45,1,2,2,2,1,0,27,2,3,2,5800.9,8202.07,89,0
43,0,1,1,2,0,0,38,2,1,2,2550.69,8063.13,72,0
45,1,3,1,1,2,1,31,2,3,1,34516.05,7167.04,91,0
38,1,1,0,0,4,0,30,5,3,3,10874.41,4619.36,59,1
54,1,2,3,0,3,0,47,2,2,2,13769.7,4738.24,53,1
39,1,2,1,1,1,1,23,5,3,2,17894.12,4691.27,63,1
49,0,5,1,2,0,2,38,1,2,2,15016.97,7685.42,84,0
45,1,4,1,0,4,0,38,1,3,1,9036.23,8356.82,79,0
54,1,1,0,0,3,0,36,1,3,2,12813.22,7803.91,81,0
40,0,3,4,2,0,0,29,1,1,1,4660.08,8571.71,84,0
49,1,5,3,2,2,2,35,1,2,2,34516.42,8095.37,81,0
48,1,1,4,0,3,0,38,4,2,2,13174.51,4890.59,49,1
43,1,1,1,0,4,0,36,1,2,1,11210.8,7206.8,86,0
42,1,3,1,0,4,0,36,1,3,2,31639.23,7119.22,86,0
49,1,4,0,2,4,2,36,1,1,1,34516.02,7788.61,94,0
43,1,4,2,0,4,0,36,1,3,1,34516.39,7360.5,82,0
44,0,5,2,2,0,0,34,2,3,1,2490.69,8065.02,88,0
45,1,3,0,3,3,0,34,1,3,2,26438.07,8029.44,81,0
38,0,1,1,0,0,0,29,2,3,3,7504.88,7525.56,100,0
44,1,1,2,2,4,0,33,2,3,2,34516.56,7412.96,84,0
45,1,4,1,0,4,3,34,2,1,2,34516.78,7281.59,95,0
51,0,2,3,2,4,0,32,1,2,3,15048.97,7592.98,96,0
41,1,3,1,0,3,0,29,2,1,2,9357.37,7971.92,84,0
51,1,1,2,2,2,0,45,2,3,3,11548.17,7781.5,72,0
56,0,2,2,0,0,0,39,1,3,2,8767.69,8066.71,79,0
42,1,4,2,0,1,0,33,1,1,3,5306.34,7437.45,94,0
52,0,2,1,0,4,0,41,2,3,3,3608.44,4907.74,53,1
49,0,1,2,2,0,2,37,2,1,3,15987.4,7395.6,100,0
50,1,2,1,0,4,0,42,2,2,1,31782.15,4800.78,53,1
42,1,2,1,2,4,0,32,1,1,1,34516.25,7168.9,88,0
45,0,0,4,2,1,1,36,1,3,1,19107.22,8987.27,89,0
50,1,4,2,2,3,0,45,2,3,1,34516.96,7223.22,87,0
41,1,4,4,2,3,0,36,1,2,2,21751.21,8332.47,102,0
44,0,3,3,0,0,0,32,1,1,2,7926.83,7677.01,87,0
51,1,4,2,0,4,1,46,2,3,3,34516.47,4615.83,49,1
48,1,4,1,2,3,0,36,1,3,2,27984.31,8147.67,81,0
40,1,3,2,1,2,0,30,2,2,3,24500.0,7667.74,84,0
49,1,0,0,0,3,0,39,2,3,1,2221.8,8618.81,98,0
43,1,2,1,0,3,0,35,2,2,2,5858.88,7916.72,82,0
51,1,1,2,0,3,0,37,1,2,3,27318.74,7481.23,96,0
44,0,3,0,0,4,0,36,1,2,3,9766.22,7605.1,101,0
59,1,1,1,0,2,1,36,2,2,2,26692.06,8780.12,86,0
49,1,2,1,0,2,2,45,2,1,3,34516.67,7711.33,80,0
38,1,3,3,0,4,0,26,2,1,2,14938.41,7385.08,90,0
52,1,2,1,2,3,0,41,2,1,5,33256.76,7796.57,97,0
49,1,4,1,0,4,1,36,2,2,2,34516.66,7962.36,99,0
47,1,2,1,0,1,0,35,1,3,6,5791.33,7823.85,93,0
51,0,2,0,0,4,0,36,2,2,1,2319.15,7558.67,85,0
46,1,1,2,2,3,0,36,2,2,3,17698.57,8056.78,95,0
52,1,4,3,0,3,1,41,1,2,1,34516.68,7707.0,99,0
57,0,2,1,0,0,0,36,1,3,2,6482.74,7544.66,101,0
40,1,4,2,0,2,0,30,4,6,3,18975.23,4803.75,65,1
44,1,3,1,1,2,1,34,2,3,3,34516.88,8450.39,90,0
47,1,3,2,0,1,0,36,2,2,2,2479.37,8042.84,85,0
41,0,3,1,3,0,0,36,1,1,1,4941.11,7631.99,91,0
42,1,1,4,0,2,2,36,1,2,1,34516.57,7485.58,90,0
44,0,4,2,2,4,0,33,1,1,2,8230.09,7736.41,84,0
44,1,0,2,2,1,1,34,2,2,1,22226.51,8753.4,97,0
47,1,2,2,0,4,0,29,2,2,3,28852.87,7432.52,90,0
36,1,1,2,3,1,0,36,2,3,3,6893.51,4782.38,50,1
45,1,2,1,2,2,0,35,1,3,2,7653.52,7508.84,93,0
50,1,1,0,3,3,0,31,1,2,2,26840.14,7969.06,93,0
41,1,3,0,1,2,0,32,1,1,2,4549.02,8642.42,85,0
55,1,2,0,1,4,0,46,5,2,3,16828.93,4939.43,63,1
45,1,2,3,0,1,0,31,2,1,2,6530.24,8904.34,101,0
40,0,4,4,0,1,0,28,2,2,1,11642.11,9137.22,92,0
43,1,3,3,0,3,0,34,2,2,2,5390.03,7739.26,106,0
49,0,3,1,2,0,0,43,2,1,1,7037.59,7678.84,93,0
47,1,3,3,2,0,0,34,2,2,1,8390.17,8316.96,92,0
49,1,3,2,0,2,0,45,1,1,1,2122.93,7404.05,103,0
43,1,4,0,2,1,0,35,1,1,1,3442.45,7801.25,74,0
44,0,3,2,2,0,0,36,2,3,3,6680.82,7632.2,95,0
42,0,2,1,0,4,1,36,2,3,2,34516.57,8657.83,98,0
44,0,2,0,2,1,0,32,2,3,2,7244.71,7925.74,90,0
52,1,2,1,2,3,0,37,1,1,3,34516.49,7745.02,82,0
42,1,2,4,2,2,0,27,2,2,2,2476.86,4659.52,48,1
40,0,1,1,2,0,0,30,1,3,1,2019.88,8426.66,102,0
54,0,2,2,1,0,0,36,1,1,2,8758.79,7680.06,89,0
62,1,0,1,1,2,0,56,1,3,3,6103.81,8080.84,92,0
52,0,3,1,0,0,0,36,2,2,1,2166.86,8215.7,109,0
50,0,2,4,0,0,0,40,2,1,1,3449.22,8300.99,94,0
51,0,4,1,1,0,0,36,2,2,3,2984.62,8296.28,91,0
54,0,3,1,0,0,1,48,1,2,5,13432.62,4909.45,50,1
39,0,1,2,2,1,0,36,2,3,1,10830.97,8814.12,88,0
50,1,1,4,3,3,0,38,2,4,3,2673.84,4929.42,54,1
46,1,2,3,2,4,0,40,1,2,2,34516.18,7552.05,87,0
45,1,5,2,0,2,0,32,1,1,2,20633.78,7570.54,91,0
61,1,1,1,0,4,0,54,1,3,1,9070.27,8440.9,102,0
51,1,3,2,3,4,0,44,2,3,2,11954.91,7345.21,93,0
50,1,1,1,2,3,1,45,2,3,1,34516.35,7755.83,84,0
48,1,2,3,1,3,0,40,4,3,3,4479.82,4520.5,63,1
50,1,1,0,2,0,0,35,2,3,1,3968.31,12535.92,118,0
58,0,2,2,0,4,0,44,1,2,2,2599.2,8061.67,98,0
46,1,2,3,1,2,0,37,1,1,3,10074.67,8256.65,99,0
46,0,3,0,2,1,0,42,2,1,2,10901.45,7498.1,90,0
42,0,5,2,0,0,0,30,2,3,3,8325.84,8198.45,90,0
38,1,3,2,0,3,1,36,2,3,2,34516.56,8872.17,86,0
40,1,3,4,0,4,0,26,1,1,2,34516.32,6453.07,89,0
43,1,5,1,0,3,0,36,1,3,1,7196.95,8689.37,93,0
48,1,4,1,2,2,2,36,1,1,6,34516.98,7396.64,100,0
38,1,2,2,0,3,0,22,2,3,1,34516.54,8871.75,97,0
46,1,5,0,2,4,0,42,1,3,1,32926.91,8231.27,98,0
44,1,4,2,3,1,1,40,1,2,1,18072.65,8199.32,98,0
50,1,2,2,0,3,0,38,2,1,3,24533.4,8436.27,77,0
39,1,1,3,3,1,0,32,1,3,1,4874.15,7776.22,98,0
50,1,3,3,3,2,0,42,1,3,2,12889.39,8272.78,79,0
41,0,5,1,2,0,0,31,2,1,3,7531.72,7768.45,92,0
49,0,4,1,1,0,0,37,2,1,6,1838.95,7688.6,93,0
42,1,3,1,2,3,0,36,1,2,1,30117.22,7930.55,91,0
46,1,2,2,0,2,0,35,1,1,1,5131.24,7432.09,92,0
44,1,3,1,0,3,2,36,2,3,3,34516.71,7640.8,87,0
53,1,3,1,0,3,0,45,2,2,1,24262.01,8241.95,105,0
51,1,0,3,0,3,0,33,1,1,3,34516.86,7854.84,89,0
38,0,2,3,3,0,0,32,2,6,2,7385.84,5070.51,50,1
50,1,1,1,2,2,0,37,2,2,2,20708.65,8503.41,88,0
47,0,3,1,2,0,1,36,4,1,3,14057.78,4729.62,54,1
38,1,4,2,3,3,1,36,2,2,1,34516.78,9389.69,106,0
45,1,3,0,2,2,0,36,2,1,5,17072.07,8591.47,99,0
52,1,2,0,0,3,0,46,2,3,3,25737.8,7722.99,94,0
44,0,1,2,0,0,0,33,1,1,3,2211.41,7527.05,88,0
35,0,4,0,3,4,0,26,2,2,1,16950.84,7821.49,97,0
44,1,3,1,2,2,0,24,1,3,1,15043.96,7234.55,83,0
40,1,3,1,0,3,0,30,2,2,2,29338.91,4983.48,40,1
57,1,4,1,0,4,0,52,2,2,3,25808.46,7794.45,94,0
43,0,2,2,2,0,0,30,1,2,3,2248.89,7739.21,101,0
45,0,4,2,1,1,0,27,2,1,2,3670.16,8608.66,100,0
44,0,3,1,0,0,0,17,1,3,2,8861.61,8387.91,102,0
47,1,3,1,2,4,1,42,1,1,3,34516.8,8212.18,100,0
50,1,2,2,2,2,0,36,1,1,3,8014.36,6950.63,84,0
44,0,4,2,2,0,0,39,1,1,1,2771.61,8268.04,73,0
51,1,2,1,2,4,1,36,1,2,1,34516.13,8652.68,98,0
45,0,3,0,2,4,0,40,1,2,4,8383.51,5460.18,63,1
44,0,2,2,0,0,2,30,1,3,3,15365.16,7890.67,91,0
48,0,4,0,2,0,0,30,2,2,3,2913.21,4955.17,56,1
40,0,2,2,0,0,0,34,1,1,2,4748.68,7288.01,88,0
50,1,2,1,0,3,1,35,1,3,2,34516.13,7745.73,83,0
38,0,1,3,3,0,0,32,2,3,3,2609.48,8677.64,96,0
43,0,5,3,0,1,0,32,2,1,3,11508.89,5242.86,74,1
45,0,4,1,3,0,0,38,2,1,2,2396.4,7480.29,84,0
49,1,4,2,2,4,0,38,2,1,3,18991.59,7716.75,83,0
44,1,3,0,2,3,0,36,1,2,3,10908.24,4883.83,42,1
53,1,3,1,3,1,0,48,2,2,2,14627.44,7766.83,82,0
46,1,4,4,2,1,0,36,1,2,2,2219.87,8686.65,91,0
56,1,4,1,0,3,0,46,2,1,3,25736.57,7209.7,91,0
63,1,0,2,0,2,0,36,2,1,3,7997.72,7747.27,104,0
40,1,5,1,0,1,0,36,2,3,2,2849.01,8669.4,99,0
45,1,5,1,2,3,0,40,1,0,2,29227.61,8420.87,100,0
52,1,2,4,2,4,0,44,1,2,2,34516.32,8604.31,108,0
50,1,2,2,2,1,0,43,1,1,3,12459.0,8752.52,95,0
62,1,1,0,0,2,0,46,2,3,3,7547.98,5294.11,73,1
44,1,4,2,2,4,0,36,4,3,3,34516.61,5425.93,60,1
45,0,4,1,2,0,1,40,2,2,5,10677.82,8637.33,94,0
53,1,5,2,3,3,0,47,2,2,3,2340.67,8851.63,88,0
38,0,3,0,0,1,2,26,2,1,2,23981.65,7872.31,103,0
44,0,4,4,2,1,0,30,1,1,3,6329.34,8514.31,109,0
42,1,3,2,2,1,0,37,2,3,3,4960.47,8218.31,88,0
44,1,2,0,3,2,1,39,1,3,2,34516.4,7491.98,86,0
55,0,3,3,0,0,2,35,2,3,3,15987.86,7345.13,98,0
52,0,1,2,0,0,0,36,2,1,2,3244.79,8087.92,95,0
48,1,4,1,2,2,0,37,1,3,2,7298.93,7973.79,88,0
48,1,4,1,2,3,0,40,1,3,1,28307.43,9042.73,122,0
47,1,2,1,2,1,0,42,2,3,3,2430.44,8444.87,100,0
49,1,1,1,2,4,0,29,2,2,3,7650.11,8609.92,109,0
47,0,3,3,1,1,0,41,1,1,2,6443.14,9277.51,92,0
47,1,2,2,2,3,0,41,1,1,2,13356.47,8963.72,105,0
56,1,2,1,0,4,0,51,1,2,1,4675.79,8037.22,100,0
61,1,1,2,0,1,0,52,2,1,1,2177.2,7037.8,82,0
45,1,4,4,0,4,2,36,1,1,3,34516.57,8007.06,96,0
49,0,2,1,2,0,0,39,2,3,3,2821.33,8220.79,103,0
44,0,4,2,2,0,0,36,2,3,2,6769.3,7986.59,88,0
50,1,1,4,3,3,2,36,2,2,3,34516.82,5547.6,75,1
51,1,1,0,2,4,0,43,2,2,3,30172.91,8879.68,101,0
44,0,5,2,0,0,0,36,1,1,3,7742.97,9081.97,100,0
46,1,3,2,0,3,0,35,2,1,1,11814.42,9185.42,100,0
41,1,4,2,2,3,0,32,2,3,1,28687.03,7523.55,90,0
51,1,4,1,2,2,1,33,1,3,3,25653.52,8305.53,103,0
52,0,1,1,0,1,0,40,2,2,1,4705.41,8226.31,97,0
39,1,3,0,2,3,0,27,1,1,3,19150.32,8327.57,85,0
38,1,2,0,0,2,2,18,1,3,2,34516.25,7885.07,85,0
51,1,3,1,2,3,0,46,1,1,3,11765.68,8914.98,99,0
41,1,3,0,1,3,0,28,1,3,3,16627.83,7996.63,99,0
43,1,2,4,2,2,0,34,1,3,1,13553.52,8751.1,94,0
40,1,3,0,2,2,0,28,2,1,3,11476.47,8110.94,113,0
58,1,1,2,0,3,0,54,1,1,3,5182.04,7960.46,112,0
44,1,2,4,2,2,0,34,6,4,3,23026.16,4909.55,52,1
48,1,4,1,2,2,0,37,2,1,2,18477.0,8695.25,95,0
49,1,4,2,2,3,0,38,2,2,3,29890.4,3315.09,47,1
48,1,3,2,3,2,0,36,2,2,1,8290.65,8980.82,93,0
44,1,3,3,2,1,1,36,2,2,1,16199.4,8150.79,106,0
54,0,1,2,0,4,0,36,1,3,3,3723.97,8554.8,99,0
45,1,2,1,0,0,1,32,2,3,1,12695.26,8328.09,94,0
54,0,0,1,0,4,3,38,2,2,2,34516.28,3901.4,54,1
46,1,2,2,2,2,1,39,2,1,1,30379.68,9059.54,100,0
37,0,3,1,0,1,0,25,2,3,2,9875.99,8920.65,105,0
41,1,4,2,2,2,3,26,1,2,1,34516.65,8888.2,104,0
43,1,2,0,2,2,0,37,1,3,3,2600.2,8804.18,111,0
39,1,2,2,0,3,2,33,1,2,3,34516.23,9179.48,113,0
61,1,0,4,0,2,0,43,5,2,3,12218.81,5272.76,62,1
51,1,3,2,2,3,1,37,1,1,2,34516.53,8736.33,97,0
48,0,2,2,1,1,1,39,2,2,2,21754.61,9105.29,104,0
46,1,2,2,0,2,0,35,1,0,1,8396.75,8329.54,101,0
39,0,1,2,0,0,3,35,1,3,2,15987.63,8438.36,92,0
55,0,0,1,0,0,1,49,1,3,2,12094.22,8285.72,106,0
44,1,4,0,0,2,0,36,1,3,1,2946.94,8553.67,88,0
48,1,2,2,0,1,1,40,2,2,3,17812.64,8379.93,106,0
46,0,4,3,0,1,0,41,2,3,3,13743.6,9406.36,106,0
